0.95117,0.95508,0.95312,0.95264,0.94775,0.95557,0.95947,0.9541,0.94482,0.94482,0.94482,0.95264,0.94385,0.9541,0.94922,0.95312,0.95557,0.95557,0.94824,0.94775,0.95264,0.95361,0.95068,0.95166,0.95264,0.95117,0.95654,0.95068,0.94336,0.94727,0.95264,0.95264,0.95068,0.95459,0.94824,0.95068,0.95996,0.95166,0.95801,0.97363,0.95654,0.91553,0.95557,0.98584,0.94531
-0.25635,-0.25732,-0.26025,-0.26074,-0.26562,-0.26123,-0.26123,-0.25977,-0.26123,-0.26123,-0.26562,-0.26611,-0.26074,-0.25928,-0.2666,-0.25684,-0.25586,-0.25879,-0.25391,-0.26025,-0.26318,-0.25391,-0.25635,-0.25977,-0.25977,-0.26025,-0.26514,-0.26611,-0.2666,-0.25684,-0.26416,-0.26416,-0.26221,-0.25928,-0.26221,-0.25977,-0.25684,-0.25635,-0.26807,-0.2749,-0.25635,-0.27637,-0.27637,-0.25732,-0.24756
0.12891,0.12061,0.12158,0.12793,0.12598,0.13184,0.13135,0.11963,0.12354,0.12354,0.13135,0.13428,0.12012,0.13232,0.13232,0.12598,0.12598,0.12158,0.11768,0.12549,0.12598,0.12207,0.11816,0.1333,0.125,0.12939,0.12646,0.13184,0.12549,0.13232,0.13281,0.13281,0.12793,0.13623,0.12988,0.13818,0.12744,0.13232,0.12451,0.12695,0.11377,0.13525,0.11719,0.10059,0.070312
0.90625,0.90771,0.90674,0.91113,0.90771,0.90869,0.90381,0.91406,0.90967,0.90527,0.90869,0.90869,0.90381,0.91064,0.90918,0.90527,0.90283,0.9043,0.90137,0.90479,0.91016,0.91455,0.90479,0.90332,0.90234,0.90967,0.91016,0.90625,0.89844,0.90088,0.9082,0.9082,0.90625,0.90967,0.90723,0.90918,0.90527,0.90967,0.95459,1.0752,1.2056,1.0303,0.050781,-0.73242,-0.44922
0.33008,0.32764,0.33105,0.33203,0.33252,0.33594,0.33154,0.33789,0.3418,0.33691,0.32764,0.32275,0.33447,0.33008,0.33203,0.33789,0.33154,0.33545,0.33545,0.33301,0.32861,0.33789,0.3252,0.33057,0.33301,0.33447,0.33154,0.33154,0.33154,0.33057,0.32812,0.32812,0.33398,0.3291,0.32861,0.32666,0.33252,0.33252,0.34131,0.46777,0.62012,1.1577,0.7749,0.58691,0.6626
0.14014,0.14795,0.14502,0.13818,0.14697,0.14258,0.14014,0.14355,0.14453,0.14209,0.13965,0.14014,0.14258,0.14697,0.13525,0.13525,0.14209,0.1416,0.13477,0.146,0.14062,0.146,0.13867,0.14209,0.14111,0.14404,0.13965,0.14209,0.13477,0.14209,0.13623,0.13623,0.13916,0.14258,0.14746,0.14111,0.14697,0.14453,0.14209,-0.034668,0.55225,0.67236,0.50488,0.25,0.38672
1,-1,1,0,0,-1,-3,1,0,0,-3,-1,-2,-2,0,0,-2,0,-1,-1,-1,-2,-1,1,-3,0,-3,-1,0,-3,-2,-2,-1,-4,0,-1,-1,-3,-1,-1,-1,-2,0,0,0
0,-2,-3,0,0,-1,-1,-1,-2,-2,0,-3,-2,1,0,0,-2,-3,-3,-1,-1,-1,-3,-1,-1,1,-2,0,-3,1,-1,-1,1,-1,-1,-4,-3,-2,-32,-3,-1,-2,0,-2,-2
-3,-1,-1,0,-2,0,-2,-3,-3,-3,-3,0,1,-2,-3,1,-2,1,-1,1,-2,-2,-1,0,1,0,-1,1,-3,0,-1,-1,1,-2,2,-2,-3,-3,-2,-2,4,0,1,1,0
-2,-2,0,-1,-3,-2,-1,-2,-3,-3,-1,-1,1,-3,-2,2,-2,0,0,-2,-2,-4,0,-4,-2,0,-1,1,-3,2,-2,-2,-1,0,-1,1,1,-1,0,-1,0,-1,-4,0,-2
